SRC,TGT,Sign
2180,4418,1
523,1218,1
1553,4946,1
5771,6029,1
2457,2243,1
5772,4335,1
6129,10073,1
2271,1586,1
2243,349,1
770,7035,1
3186,239,1
5772,5342,1
219,147,1
2684,2683,1
7664,3524,1
2108,762,1
9446,9677,1
10948,11198,1
648,2106,1
1471,28,1
2028,442,1
2051,1768,1
4194,2597,1
636,1440,1
13,1251,1
92,457,1
102,443,1
6614,6022,1
6755,5153,1
8409,8855,1
6659,3968,1
2188,5406,1
8291,2604,1
10981,11101,1
2051,6652,1
10888,655,1
7596,3375,1
44,5776,1
6765,6022,1
902,1480,1
1095,8624,1
7324,3825,1
7500,4204,1
9252,10136,1
7004,5546,1
3852,6995,1
128,317,1
292,279,1
44,917,1
731,373,1
209,28,1
8113,2392,1
8008,6511,1
7660,6013,1
1124,8002,1
5621,175,1
867,3294,1
4157,1673,1
4269,4385,1
344,126,1
3293,4817,1
2265,2518,1
221,4025,1
8143,8144,1
4132,106,1
126,122,1
8181,8178,1
4348,5912,1
4356,3110,1
2188,4598,1
3186,3002,1
8109,9434,1
304,4,1
5837,6248,1
1132,313,1
1584,5985,1
4773,2706,1
2085,861,1
3141,10163,1
1320,2140,1
349,870,1
5893,2082,1
1593,1597,1
372,805,1
509,6749,1
10287,8360,1
349,1673,1
7634,1549,1
10087,10073,1
4348,2684,1
4138,2926,1
5628,6902,1
1063,650,1
3493,4833,1
2413,8360,1
6352,1677,1
4140,4207,1
202,2140,1
7702,3524,1
6196,4882,1
106,4767,1
44,1420,1
1015,3509,1
2266,6242,1
3742,8568,1
4117,4125,1
2454,4662,1
4619,4269,1
6155,4125,1
455,5067,1
10094,10294,1
4811,98,1
1431,1755,1
4150,6491,1
10455,11176,1
2454,1967,1
10934,11159,1
442,1179,1
6358,6020,1
4778,306,1
2253,248,1
4936,1311,1
5808,4543,1
3259,3056,1
1595,389,1
91,952,1
7638,11178,1
2457,2208,1
3236,3759,1
8182,9139,1
2184,4385,1
1901,8015,1
3706,3540,1
6726,7182,1
4991,860,1
61,1420,1
1995,1257,1
4269,2589,1
7532,7614,1
4030,6172,1
344,2991,1
6,506,1
1995,209,1
1505,945,1
4882,6493,1
5161,7750,1
768,3871,1
4206,10185,1
1822,154,1
2994,3095,1
1705,3095,1
947,286,1
6133,1747,1
8294,1995,1
292,4543,1
6235,6116,1
4593,584,1
602,664,1
146,2240,1
10072,10070,1
7453,7243,1
4982,4115,1
8167,4360,1
899,6479,1
141,12,1
343,6218,1
5893,5919,1
2560,6792,1
2218,809,1
2244,3503,1
4338,3841,1
4412,6198,1
4190,2183,1
19,3064,1
1545,161,1
8302,2706,1
227,237,1
3256,1133,1
278,2410,1
11009,8523,1
10094,6893,1
207,6261,1
1343,1136,1
4472,2257,1
5889,8615,1
6206,4969,1
8261,8018,1
1706,321,1
1856,9003,1
2454,1682,1
10040,2394,1
5173,5172,1
5792,6903,1
1629,2003,1
5086,6957,1
7825,8840,1
4751,6828,1
2818,3082,1
5837,344,1
369,2188,1
2392,5258,1
4864,5168,1
8103,4861,1
3352,1570,1
343,5819,1
7306,4753,1
1123,4253,1
9584,5372,1
2571,815,1
2219,1115,1
3508,1218,1
5923,5908,1
7210,7609,1
8050,10523,1
230,600,1
523,4757,1
413,3009,1
4784,5161,1
6388,5874,1
8064,5521,1
509,1737,1
5794,6122,1
4232,3259,1
2312,1126,1
1650,1791,1
1856,5904,1
5998,3104,1
10094,814,1
6074,8483,1
4150,4359,1
240,416,1
4754,126,1
899,289,1
343,2346,1
711,2454,1
4245,1275,1
5784,5092,1
246,1538,1
5782,1304,1
2972,7091,1
637,2565,1
7258,3104,1
2701,1942,1
6181,9027,1
3576,4411,1
5784,4669,1
7453,4949,1
4271,5981,1
8159,8414,1
86,157,1
2365,884,1
2008,1619,1
5420,2630,1
814,10034,1
1110,547,1
959,1458,1
8373,1645,1
4792,4882,1
10398,10958,1
910,13,1
1563,3138,1
2240,3656,1
4634,4285,1
3122,4114,1
6246,5921,1
2593,106,1
276,7155,1
1634,192,1
3683,5781,1
1991,2225,1
3236,3699,1
622,5855,1
8343,6909,1
1544,872,1
38,2154,1
5755,6169,1
319,1126,1
7096,4191,1
210,4262,1
421,933,1
1674,7122,1
6,240,1
7794,6028,1
8354,8044,1
219,2339,1
1683,227,1
23,10303,1
2041,3598,1
6737,6198,1
282,190,1
4404,451,1
10967,11156,1
4114,2505,1
8180,4985,1
292,2175,1
7857,4861,1
520,1223,1
103,3300,1
2389,151,1
350,139,1
90,189,1
2184,502,1
3042,103,1
7640,6479,1
4773,5988,1
3256,4283,1
1643,2270,1
1533,2785,1
4348,7402,1
3247,5937,1
2501,527,1
3554,2423,1
4150,3159,1
4117,4649,1
2130,1597,1
2268,366,1
5913,7714,1
2189,4279,1
262,884,1
5764,4106,1
130,400,1
4170,930,1
571,2518,1
3846,106,1
10031,444,1
5858,3,1
98,2604,1
1742,4793,1
7214,7137,1
3742,5982,1
6002,5567,1
6745,8855,1
6198,8067,1
902,5119,1
207,1626,1
265,3029,1
5621,5568,1
4127,2147,1
5911,2630,1
507,168,1
80,301,1
5859,222,1
1304,8067,1
2210,9523,1
4390,5931,1
3040,206,1
5682,930,1
265,261,1
5762,465,1
5765,2983,1
35,235,1
3650,6007,1
5584,6125,1
1553,10368,1
10470,1775,1
269,38,1
86,3890,1
2829,1791,1
5890,5512,1
6089,5908,1
3389,6261,1
9074,5401,1
2011,1444,1
5630,863,1
359,1122,1
1856,9623,1
207,1160,1
812,6971,1
2392,2210,1
3342,9852,1
1553,11207,1
5912,711,1
4946,5912,1
2983,2261,1
4127,5826,1
2623,4882,1
8266,3372,1
4473,98,1
372,1822,1
1359,692,1
4112,1847,1
4142,7229,1
6438,6437,1
604,985,1
9677,8360,1
2878,6164,1
10974,9995,1
6440,9405,1
8515,3706,1
4581,6338,1
10979,11127,1
3313,2422,1
1033,1570,1
1067,1027,1
470,4650,1
125,441,1
10099,10937,1
526,9,1
2385,2980,1
902,882,1
289,4591,1
899,7121,1
3518,6246,1
8416,9003,1
8038,5521,1
4478,1085,1
2078,1591,1
461,10373,1
8298,10240,1
10488,8073,1
3774,812,1
87,2835,1
8430,8426,1
748,7551,1
4114,7325,1
6739,7142,1
58,2,1
2701,4605,1
8216,3524,1
4487,2222,1
5971,7068,1
4773,6974,1
2394,1549,1
430,5568,1
8437,7009,1
134,958,1
3236,5521,1
2560,4253,1
4154,7148,1
512,136,1
1470,1874,1
4794,1034,1
4154,8087,1
529,578,1
28,1730,1
374,7707,1
61,1193,1
5976,4265,1
507,1046,1
2392,4285,1
3801,812,1
362,1805,1
4284,7074,1
123,2491,1
2926,1501,1
198,3120,1
3096,999,1
9584,10346,1
5412,6291,1
1132,566,1
102,2527,1
4519,442,1
98,9040,1
4365,1747,1
854,1302,1
206,4139,1
10999,10354,1
4226,2653,1
2234,3355,1
8648,8109,1
8271,8568,1
5838,3288,1
8039,1780,1
4955,6029,1
6182,6131,1
6069,6022,1
2630,5420,1
195,2367,1
8008,8254,1
8048,4544,1
1834,3226,1
3396,6187,1
8639,9720,1
98,8068,1
12,240,1
768,4459,1
7711,10490,1
557,2367,1
455,465,1
32,113,1
3002,360,1
1834,1098,1
1145,1620,1
7427,2188,1
6066,4855,1
768,222,1
1563,376,1
3526,4132,1
4128,5850,1
2897,3069,1
7667,9003,1
8298,8044,1
6158,222,1
2436,6857,1
7707,860,1
1799,5988,1
6511,10257,1
2116,2154,1
3153,4598,1
1485,1628,1
7470,10030,1
86,49,1
2485,38,1
419,4503,1
4590,1485,1
7711,5896,1
4340,2850,1
334,958,1
347,1097,1
8273,10237,1
121,2612,1
32,8702,1
4235,838,1
7455,4365,1
1179,1593,1
1629,1791,1
2855,3259,1
6842,4312,1
1928,317,1
8004,8367,1
6470,8327,1
6243,4839,1
4606,8051,1
105,581,1
584,91,1
4480,1570,1
751,2029,1
3236,1684,1
7824,6007,1
751,2238,1
899,3090,1
4179,4905,1
442,4442,1
3697,7177,1
1873,546,1
736,2154,1
5521,9253,1
2008,3129,1
3193,1049,1
3265,2980,1
8428,3697,1
293,323,1
8439,7009,1
367,3890,1
3931,6135,1
414,520,1
899,7229,1
1747,3226,1
8431,6116,1
2270,1629,1
1465,1596,1
1706,1954,1
6744,9154,1
7685,3968,1
347,3090,1
7644,11076,1
230,3723,1
1127,6902,1
4331,7050,1
3786,7059,1
4749,5897,1
1815,4442,1
1343,955,1
407,1007,1
4253,7470,1
5847,5881,1
10133,10051,1
1063,6472,1
3493,5034,1
4117,4503,1
2943,227,1
4639,8519,1
10181,10930,1
250,237,1
10,354,1
5656,1729,1
4480,6652,1
5029,2217,1
8068,3033,1
1067,566,1
259,1501,1
6381,5168,1
50,1620,1
2470,4215,1
4128,6198,1
577,3095,1
8296,6732,1
442,4114,1
5785,2700,1
5812,330,1
4875,563,1
2437,5849,1
1397,1303,1
9584,11141,1
10398,10707,1
1132,136,1
3882,1957,1
2051,2395,1
523,6007,1
923,6261,1
3302,8841,1
2383,3084,1
2221,3095,1
4060,7121,1
1226,2884,1
2084,362,1
9554,3637,1
815,4663,1
343,3102,1
1706,6459,1
1678,829,1
6184,6802,1
214,69,1
6820,6011,1
10955,11144,1
8507,6440,1
7646,646,1
2078,2106,1
6389,5847,1
9252,3230,1
442,342,1
2188,141,1
6735,2285,1
1785,612,1
1822,2120,1
6732,1747,1
4112,126,1
8087,6235,1
4946,6125,1
3002,3484,1
6056,8220,1
2499,1549,1
479,5618,1
1404,2484,1
448,1248,1
6340,5578,1
495,1007,1
3237,4260,1
882,333,1
4609,7324,1
10890,9497,1
1127,1942,1
431,5937,1
8359,8519,1
8080,4284,1
2627,2730,1
7659,3943,1
7703,6425,1
6155,6045,1
2935,2529,1
826,1122,1
584,1764,1
8515,9120,1
2051,6882,1
519,365,1
3975,1223,1
5757,6932,1
2935,2084,1
899,8321,1
3703,8619,1
5578,5584,1
926,656,1
407,3034,1
1400,1640,1
8067,3254,1
7798,5896,1
4412,5531,1
4348,7714,1
8722,8350,1
6654,146,1
2666,670,1
552,612,1
2560,2701,1
3943,15,1
4108,10959,1
2997,177,1
860,5371,1
1553,10173,1
6470,4154,1
1224,2545,1
2436,2977,1
431,7827,1
330,416,1
7306,860,1
4472,91,1
5757,1753,1
10968,10965,1
2488,588,1
8252,10361,1
7999,1210,1
1126,1597,1
9584,110,1
1730,3951,1
499,1782,1
7137,2210,1
2545,4459,1
2855,2395,1
4642,7091,1
344,2850,1
899,3951,1
1063,347,1
8008,8350,1
4289,4207,1
5990,393,1
1872,4931,1
4773,2006,1
899,9003,1
5870,4123,1
1067,872,1
1052,600,1
3005,6103,1
2254,2963,1
8252,1896,1
5859,2505,1
584,4303,1
899,7263,1
6425,4360,1
2454,4117,1
8439,8877,1
49,6336,1
44,345,1
10038,8655,1
1896,8351,1
9072,10397,1
1006,4688,1
1067,196,1
5752,6068,1
8068,5029,1
431,1007,1
5777,5823,1
3236,9981,1
44,407,1
4286,4298,1
1811,1805,1
2367,3581,1
815,2386,1
32,3968,1
1133,1703,1
4462,32,1
127,1248,1
4581,6957,1
2392,1148,1
7077,11253,1
4606,4115,1
8219,4997,1
4946,3970,1
8392,8389,1
8561,6291,1
7657,8615,1
1442,656,1
6603,6601,1
5847,2416,1
5551,6764,1
10931,4609,1
5029,10051,1
8209,9564,1
3374,393,1
5784,3904,1
6032,2700,1
10125,860,1
2479,1421,1
6470,10069,1
42,734,1
1650,3138,1
2112,428,1
1596,1421,1
1533,196,1
5621,106,1
82,28,1
6951,6615,1
8299,7969,1
6446,419,1
6853,6246,1
3004,1359,1
1343,1874,1
453,4628,1
7306,6909,1
5123,6891,1
7637,11184,1
1486,1794,1
4245,7059,1
4284,6435,1
127,2339,1
6262,665,1
4946,4839,1
2878,7291,1
2116,884,1
4275,3610,1
3723,1501,1
378,216,1
2436,2386,1
150,528,1
3857,10356,1
6717,9976,1
15,5621,1
2163,2991,1
97,578,1
4112,3154,1
133,1663,1
8978,8020,1
8649,229,1
4124,2850,1
8315,3066,1
1224,1764,1
8412,2051,1
1399,399,1
520,3184,1
868,807,1
329,4142,1
195,3878,1
2731,4605,1
44,1358,1
4898,3285,1
8746,8639,1
5957,4839,1
102,7901,1
7453,9565,1
1397,2063,1
4144,5828,1
1836,2571,1
82,366,1
6752,5092,1
459,2245,1
6004,3,1
577,269,1
7076,3871,1
8037,1780,1
7539,665,1
5826,8070,1
1315,527,1
919,1230,1
220,12,1
32,5063,1
86,3209,1
6137,6326,1
1006,1702,1
2150,257,1
8568,3651,1
1347,1046,1
8978,1094,1
2244,2991,1
10240,11117,1
6805,5990,1
7995,4398,1
8095,9408,1
2992,2488,1
8982,1095,1
3909,5173,1
386,1053,1
2339,1412,1
1408,4114,1
221,1600,1
5837,5636,1
636,909,1
6335,11032,1
2180,4142,1
8276,1183,1
3564,423,1
168,113,1
4736,6203,1
8248,8743,1
12,127,1
6185,5498,1
899,3095,1
1727,2250,1
8626,9120,1
5422,5943,1
5124,3472,1
202,5605,1
1628,1027,1
2123,5826,1
261,603,1
3104,91,1
6303,876,1
4115,1124,1
9677,1645,1
5681,2454,1
2604,2416,1
2180,358,1
1803,4454,1
8402,3931,1
6108,6978,1
207,10280,1
3490,257,1
346,2196,1
3393,4855,1
7975,9873,1
8257,8276,1
2394,2214,1
562,297,1
4555,5104,1
7666,9437,1
6568,9198,1
5785,6801,1
2214,1549,1
6485,3396,1
5848,5897,1
2969,999,1
126,332,1
8180,8031,1
7016,6307,1
1657,547,1
2140,257,1
829,42,1
206,37,1
4124,1737,1
375,4340,1
421,1411,1
1158,580,1
7247,3288,1
195,1453,1
8216,6867,1
6293,2379,1
1584,3001,1
6231,6252,1
5788,4247,1
2008,2518,1
102,613,1
2365,239,1
77,715,1
847,4454,1
959,1626,1
3441,370,1
2996,372,1
1171,282,1
2413,10061,1
3683,5657,1
5854,1094,1
4272,342,1
2113,2518,1
5659,3827,1
44,2897,1
4139,3758,1
4365,3355,1
2365,3442,1
4528,6368,1
2041,6857,1
148,77,1
3472,6601,1
2544,519,1
4121,4190,1
773,825,1
6733,5826,1
3005,3672,1
1523,239,1
8219,3683,1
3287,7104,1
604,4697,1
8209,5986,1
7705,860,1
1677,7325,1
430,7145,1
4920,4931,1
3287,577,1
4340,2642,1
3538,5584,1
5889,3697,1
3566,2551,1
8523,11165,1
3192,7830,1
261,350,1
4339,3264,1
1063,6233,1
4154,7177,1
465,1546,1
307,77,1
6735,2051,1
98,318,1
28,2250,1
2174,2600,1
2188,2266,1
378,451,1
7456,5765,1
372,1495,1
3396,7917,1
3345,930,1
4955,459,1
15,2229,1
4247,1869,1
2155,2154,1
8648,2082,1
103,1126,1
210,6045,1
1325,1736,1
2163,3484,1
4060,1124,1
7324,2210,1
7214,2646,1
5870,176,1
353,139,1
49,5772,1
2105,2154,1
2857,6077,1
3759,10192,1
3033,297,1
126,612,1
1737,4204,1
1179,2878,1
5076,270,1
76,2277,1
459,297,1
368,10767,1
6112,270,1
2579,1001,1
5801,367,1
8704,10027,1
1063,8507,1
10785,10786,1
2188,309,1
4861,3703,1
9907,5226,1
951,3672,1
6419,7763,1
75,1158,1
1976,3782,1
6574,4145,1
10955,10534,1
3703,8855,1
3868,8045,1
1706,2101,1
1674,568,1
4427,3871,1
3370,4240,1
899,1127,1
4121,714,1
3065,4557,1
799,7291,1
2840,176,1
10934,8354,1
671,692,1
2457,571,1
5180,5209,1
2840,10964,1
4991,8267,1
8067,377,1
2013,3619,1
2219,3576,1
854,2828,1
10359,8838,1
8029,5570,1
98,8663,1
2240,3355,1
5622,4779,1
116,5161,1
6560,4204,1
23,9072,1
2409,8051,1
1746,2475,1
132,602,1
1401,1009,1
8515,73,1
899,11,1
5791,5908,1
343,1446,1
7800,4528,1
1097,2879,1
7358,8493,1
3897,4236,1
348,37,1
325,1629,1
3908,6203,1
6125,7148,1
941,1570,1
5422,222,1
3599,2031,1
1553,10186,1
3579,140,1
2969,1538,1
6732,9523,1
1009,2484,1
7442,3374,1
3236,10299,1
495,216,1
1899,10262,1
8016,8014,1
399,2434,1
4145,3053,1
2532,4801,1
7396,6135,1
5236,6439,1
8064,5723,1
367,3841,1
4331,4445,1
3141,234,1
2700,7152,1
2243,1593,1
1976,4215,1
3703,6056,1
3236,8002,1
1941,3095,1
584,1446,1
3807,4466,1
50,1586,1
861,3011,1
2245,2367,1
6011,5258,1
4142,961,1
567,416,1
219,2119,1
292,1703,1
118,1555,1
288,2828,1
1737,3545,1
554,807,1
6117,6074,1
899,5853,1
5630,3396,1
8109,244,1
262,830,1
5843,7230,1
7641,7633,1
622,8087,1
2365,7453,1
4627,1791,1
4976,4204,1
164,583,1
636,349,1
6732,3442,1
6424,2006,1
82,1160,1
5864,7456,1
2123,301,1
12,1626,1
8018,8277,1
2436,3003,1
3470,882,1
146,5119,1
127,362,1
164,3523,1
3216,7554,1
123,581,1
4031,860,1
8105,6790,1
3706,961,1
1226,736,1
4194,4142,1
327,1165,1
3429,415,1
1609,4135,1
3508,7986,1
2367,3487,1
336,1399,1
1095,7072,1
6056,5546,1
3055,4418,1
618,8549,1
32,1458,1
523,196,1
9484,9306,1
2210,5829,1
8956,2210,1
3954,7029,1
8167,3192,1
8511,11015,1
6744,8352,1
1699,2589,1
4150,1952,1
7427,4997,1
3513,5953,1
6166,5842,1
116,5890,1
154,1077,1
2623,332,1
2313,196,1
407,1673,1
98,855,1
1847,1158,1
831,190,1
3976,6242,1
6176,3968,1
902,4359,1
5063,4519,1
2266,1822,1
609,235,1
4329,4870,1
1553,10861,1
6333,8016,1
1834,333,1
441,1136,1
10101,10511,1
502,28,1
8294,8696,1
8458,6013,1
8949,10051,1
1052,1548,1
1643,902,1
1304,2980,1
1741,6200,1
262,2518,1
4228,3871,1
4251,4271,1
248,1007,1
1343,3035,1
571,191,1
2204,3677,1
8002,8018,1
3472,407,1
8052,2214,1
867,2518,1
3065,2423,1
4412,2570,1
2623,1977,1
10045,10184,1
8261,239,1
345,2261,1
4147,5782,1
2878,4674,1
8064,11018,1
4977,1034,1
2134,7917,1
146,4365,1
4297,2597,1
563,4905,1
6744,6971,1
4150,2006,1
1396,2977,1
23,6367,1
3092,4019,1
5584,2409,1
5870,6857,1
903,1663,1
3557,2234,1
1339,2623,1
106,4679,1
3287,8730,1
4408,1942,1
8261,10046,1
3472,4312,1
50,9,1
1013,4947,1
2721,418,1
6220,4031,1
156,2434,1
10097,3933,1
6744,6699,1
2436,731,1
8639,8109,1
1454,10192,1
643,148,1
3040,902,1
3472,309,1
5763,3538,1
156,3294,1
727,58,1
15,438,1
2597,66,1
343,3009,1
1311,6135,1
3742,5627,1
520,2676,1
219,1160,1
5985,6617,1
4338,2454,1
10148,8159,1
3236,8474,1
5880,6493,1
221,599,1
4139,1115,1
68,1027,1
4528,6055,1
1154,3486,1
4270,2524,1
856,3226,1
4526,2998,1
8013,511,1
6291,2850,1
516,631,1
102,329,1
423,103,1
3675,1032,1
270,2277,1
1466,1421,1
5853,6749,1
943,365,1
1766,5531,1
195,928,1
3085,5874,1
2270,713,1
13,706,1
2809,4779,1
3164,3592,1
8058,8280,1
75,562,1
2210,9295,1
523,2243,1
2452,829,1
6802,10073,1
394,329,1
6368,4749,1
5852,1932,1
815,202,1
4936,376,1
62,329,1
2130,3809,1
1127,2082,1
3127,3213,1
2457,2454,1
3006,418,1
107,2,1
8568,8833,1
899,2101,1
860,6563,1
1429,2683,1
1412,269,1
10040,11075,1
465,321,1
98,3578,1
3389,3213,1
648,4670,1
1784,1364,1
5785,4919,1
4228,4663,1
580,2442,1
3783,7750,1
4688,1741,1
4236,1673,1
1415,2410,1
7705,4191,1
6749,5755,1
1618,2304,1
2191,257,1
348,2140,1
4368,5086,1
2244,2971,1
124,2008,1
1032,6470,1
6135,1123,1
1834,1629,1
10931,10220,1
6740,799,1
261,861,1
2373,812,1
8982,6511,1
2941,3523,1
3211,312,1
287,528,1
2701,2101,1
10044,10848,1
2571,5828,1
105,1547,1
195,6707,1
8149,3703,1
7,1663,1
8081,6098,1
1799,1094,1
1952,367,1
221,2243,1
10141,7614,1
7502,4204,1
4310,3226,1
136,405,1
80,157,1
8658,8220,1
75,930,1
2188,6702,1
580,2828,1
8271,8020,1
828,448,1
4127,6124,1
7068,9405,1
343,12,1
5785,289,1
8412,6740,1
4286,4746,1
2188,5346,1
2651,4204,1
3236,9189,1
5158,4931,1
2243,3090,1
2593,248,1
4619,10694,1
4251,7229,1
6668,7360,1
2266,5998,1
2262,4746,1
6346,6440,1
349,1663,1
2566,863,1
8052,9148,1
10707,10432,1
5302,3703,1
5985,6030,1
7156,5548,1
8311,6731,1
7651,6355,1
269,2120,1
529,157,1
8197,8632,1
867,884,1
863,4106,1
3330,376,1
7964,7039,1
7651,11101,1
6011,6820,1
626,8959,1
7565,8365,1
2219,1583,1
3044,2597,1
5757,141,1
10040,11179,1
377,7603,1
5896,4365,1
11037,10482,1
98,3093,1
8801,8378,1
2188,6203,1
212,6,1
7640,10251,1
3599,3706,1
3202,442,1
2150,2835,1
4312,4329,1
3987,9252,1
825,1517,1
10116,10011,1
4647,2998,1
10040,8353,1
85,576,1
2263,2140,1
455,6122,1
775,1122,1
1659,399,1
7177,5563,1
3415,4979,1
4991,4113,1
1620,1223,1
420,148,1
219,28,1
7453,6652,1
431,8698,1
5757,6131,1
5226,2214,1
8163,3968,1
10333,10069,1
7062,2505,1
4742,5063,1
6250,6248,1
8298,8611,1
3337,5896,1
2499,5097,1
112,528,1
168,603,1
4270,1484,1
1226,1782,1
1453,3002,1
367,7714,1
10119,5971,1
3370,1033,1
5173,8002,1
4606,9195,1
6821,6727,1
2700,346,1
344,4279,1
239,2646,1
413,589,1
1671,288,1
4125,2346,1
6744,5173,1
2606,4144,1
636,289,1
7795,3968,1
4191,876,1
349,1764,1
207,517,1
8975,7182,1
5853,6792,1
1224,4305,1
3230,6828,1
2533,3268,1
1680,1009,1
8861,8932,1
467,4262,1
6636,8046,1
1266,1730,1
10,517,1
5084,5370,1
5853,665,1
284,618,1
7418,6974,1
2454,6242,1
6732,5578,1
32,951,1
5847,3088,1
6574,10332,1
2623,4271,1
325,8827,1
603,1046,1
164,306,1
571,2243,1
1063,5847,1
4792,6317,1
5630,5105,1
799,6235,1
8036,8277,1
2689,5636,1
122,692,1
66,603,1
314,6103,1
4177,309,1
8057,6978,1
5971,8423,1
3857,5226,1
246,2339,1
4267,6047,1
3542,66,1
5798,4822,1
1549,10998,1
4124,698,1
262,354,1
10826,9075,1
4142,2175,1
1976,3345,1
2422,122,1
4113,5937,1
166,917,1
1706,6758,1
5800,7091,1
584,4488,1
2897,3648,1
5420,4106,1
983,309,1
4191,2285,1
5981,5631,1
3703,32,1
319,830,1
588,8891,1
3236,7148,1
1474,5067,1
2442,94,1
210,2577,1
8245,799,1
4168,309,1
632,282,1
5788,1761,1
87,1302,1
509,7325,1
4551,3809,1
8511,9524,1
5766,5971,1
1095,7145,1
10084,8624,1
3302,8574,1
5621,6125,1
6802,1124,1
6535,3487,1
9323,9432,1
2103,2160,1
5872,5954,1
8118,8265,1
8337,5305,1
61,5698,1
413,9494,1
2399,3648,1
5888,665,1
6732,6440,1
6749,7182,1
3160,151,1
4220,5444,1
4991,7831,1
4855,6688,1
3589,727,1
488,190,1
5889,8178,1
358,4426,1
63,2178,1
75,1555,1
10042,2376,1
61,1538,1
407,6122,1
959,348,1
2244,309,1
207,1009,1
8186,6880,1
179,1596,1
2392,8702,1
1563,2597,1
902,815,1
5570,10301,1
2219,5209,1
146,4688,1
1127,6493,1
102,815,1
6727,6723,1
5763,3871,1
1713,257,1
2101,7175,1
3526,2850,1
8040,6673,1
552,127,1
2406,6218,1
3759,6764,1
4688,5305,1
2391,6801,1
6246,2701,1
5826,3652,1
4331,5650,1
4462,8834,1
8273,7830,1
512,812,1
369,5853,1
114,348,1
1182,6195,1
8023,6440,1
5787,5905,1
5893,5406,1
999,1359,1
5762,4268,1
10130,6389,1
230,1394,1
3036,930,1
2191,1872,1
3628,5015,1
584,2266,1
262,90,1
8342,8006,1
4247,6214,1
2527,4628,1
1095,2532,1
2240,902,1
5382,6479,1
8023,7827,1
4123,4112,1
10040,10099,1
15,7456,1
6212,419,1
7238,1904,1
4269,4822,1
3309,882,1
2560,8000,1
6267,6328,1
1774,105,1
1452,2589,1
3236,7142,1
5872,7137,1
1006,8988,1
431,2604,1
328,329,1
6231,6190,1
6700,775,1
985,4779,1
588,8109,1
23,153,1
3451,10046,1
2277,1822,1
3493,3610,1
8288,2548,1
3451,8350,1
577,3201,1
3240,830,1
608,1640,1
4843,4326,1
8959,4446,1
3396,2935,1
4528,32,1
4191,2706,1
1207,2208,1
4289,2715,1
7143,3342,1
4193,6135,1
257,553,1
32,6055,1
7896,7893,1
5847,4875,1
2897,2261,1
4800,9045,1
9716,9712,1
6724,5498,1
169,192,1
1549,5685,1
5871,6086,1
2606,1382,1
3807,399,1
6213,98,1
1834,3369,1
2604,2188,1
2240,2454,1
2527,1878,1
1392,1144,1
292,451,1
6731,3698,1
1501,1179,1
473,466,1
8978,1454,1
2240,3246,1
5303,7917,1
10133,7068,1
5364,3196,1
841,807,1
812,4931,1
3301,360,1
3015,4557,1
2653,3226,1
1271,263,1
851,190,1
3090,2963,1
4139,4088,1
1127,3581,1
799,3056,1
6054,2700,1
4228,1218,1
123,399,1
1101,10291,1
8300,9981,1
909,488,1
8040,7874,1
1713,3785,1
1406,1555,1
2455,10261,1
6470,8574,1
3860,812,1
86,259,1
5025,3226,1
10051,1237,1
23,239,1
10184,9195,1
578,715,1
3053,7197,1
3857,9378,1
86,312,1
4411,3216,1
4285,5173,1
3742,8626,1
3599,3337,1
3397,711,1
4348,6190,1
431,6425,1
8515,8489,1
1343,871,1
4272,4463,1
996,1570,1
2188,6124,1
1533,350,1
511,2243,1
6502,2711,1
430,1677,1
3231,252,1
168,576,1
6440,6035,1
6060,8461,1
6470,6472,1
8381,8345,1
11091,11127,1
800,1151,1
239,8020,1
2995,3006,1
265,527,1
5905,4329,1
314,3554,1
6599,2926,1
1347,1446,1
1683,2243,1
8052,10656,1
636,3809,1
2700,5833,1
5881,773,1
5893,8460,1
4117,698,1
232,7148,1
3236,1549,1
2406,4154,1
1413,2762,1
10083,10958,1
128,2817,1
6412,1367,1
1260,1597,1
2560,6188,1
1683,2229,1
343,3264,1
4168,4228,1
6034,714,1
202,286,1
1948,147,1
2457,999,1
179,1640,1
8035,7664,1
2106,1782,1
1677,6470,1
1297,736,1
292,1476,1
4115,10260,1
751,6103,1
2878,6090,1
3092,3951,1
4746,4418,1
502,606,1
6028,4285,1
4117,5456,1
159,1516,1
5804,5456,1
8002,9738,1
5621,6652,1
3095,441,1
5787,7164,1
1739,3981,1
1006,8932,1
4154,511,1
3256,7050,1
1834,4270,1
1644,1953,1
399,81,1
10061,10164,1
6182,4949,1
530,5905,1
4288,3871,1
3240,1872,1
10876,10245,1
1082,1087,1
6744,1338,1
281,38,1
775,585,1
4265,1343,1
1597,2160,1
159,917,1
448,2058,1
853,838,1
2468,6135,1
8074,7470,1
309,370,1
5621,229,1
6815,5086,1
7630,7655,1
8254,8370,1
386,279,1
990,809,1
3105,952,1
2595,965,1
8440,7009,1
4348,3904,1
413,234,1
421,6888,1
62,2106,1
1485,3102,1
110,5698,1
1706,94,1
9187,10602,1
2130,4305,1
49,5905,1
270,4418,1
6472,6673,1
4594,1224,1
1182,139,1
4245,4670,1
4064,1154,1
7711,8663,1
4340,5563,1
1634,153,1
2245,376,1
6367,8069,1
306,584,1
301,348,1
1534,1403,1
6335,1684,1
98,6846,1
8011,5172,1
4737,1501,1
8426,6732,1
2123,4600,1
814,10181,1
8336,2496,1
4249,4139,1
7636,11018,1
859,1090,1
