SRC,TGT,Sign,FFpp,FFpm,FFmp,FFmm,FBpp,FBpm,FBmp,FBmm,BFpp,BFpm,BFmp,BFmm,BBpp,BBpm,BBmp,BBmm
1810,11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1810,4098,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,3095,1,9,0,1,2,2,3,0,1,0,0,0,0,0,0,0,0,0
1810,1049,1,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
1810,3610,-1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,1565,-1,11,0,2,4,3,0,0,0,2,0,0,0,0,0,0,0,0
1810,1570,-1,11,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1810,4645,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1810,3110,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1810,4647,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1810,3624,-1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,4359,1,11,1,0,3,1,0,0,0,6,0,0,0,0,0,0,0,0
1810,4104,-1,8,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1810,562,-1,12,0,4,0,5,0,0,2,1,0,0,0,0,0,0,0,0
1810,3641,-1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1810,58,1,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,61,-1,37,2,1,1,5,8,0,12,8,0,0,0,0,0,0,0,0
1810,3648,-1,8,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1810,5698,-1,7,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1810,580,1,20,2,0,1,0,1,2,6,8,0,0,0,0,0,0,0,0
1810,3656,1,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,1097,1,6,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0
1810,3001,1,39,1,0,1,1,1,4,7,24,0,0,0,0,0,0,0,0
1810,2649,-1,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
1810,3678,-1,6,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0
1810,4706,-1,8,0,2,0,3,2,0,0,1,0,0,0,0,0,0,0,0
1810,5219,-1,5,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,870,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,3691,-1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,1136,1,5,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0
1810,3185,-1,7,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
1810,3704,-1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1810,3448,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,2690,1,6,1,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0
1810,2155,1,6,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0
1810,4228,1,17,1,0,0,0,3,0,2,11,0,0,0,0,0,0,0,0
1810,4033,-1,6,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1810,4232,-1,10,0,1,0,3,2,0,0,4,0,0,0,0,0,0,0,0
1810,209,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1810,1218,1,9,2,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0
1810,3739,-1,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1810,2245,1,13,0,1,2,2,2,0,3,3,0,0,0,0,0,0,0,0
1810,3754,-1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,1053,1,6,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
1810,2224,-1,11,1,1,3,2,0,0,1,3,0,0,0,0,0,0,0,0
1810,3253,-1,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,2743,-1,9,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,0
1810,1396,-1,25,0,0,0,3,2,2,2,16,0,0,0,0,0,0,0,0
1810,189,1,14,2,0,3,1,1,0,2,5,0,0,0,0,0,0,0,0
1810,2052,1,14,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
1810,2240,-1,37,1,2,0,4,4,4,10,12,0,0,0,0,0,0,0,0
1810,1730,-1,9,0,4,2,0,0,0,3,0,0,0,0,0,0,0,0,0
1810,2243,1,7,1,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0
1810,3269,-1,6,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0
1810,2247,-1,7,1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0
1810,5321,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,4298,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1810,2764,-1,7,0,1,0,1,3,0,1,1,0,0,0,0,0,0,0,0
1810,120,-1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,5333,-1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,726,-1,11,0,3,2,3,1,1,0,1,0,0,0,0,0,0,0,0
1810,221,-1,20,0,1,0,3,4,0,7,5,0,0,0,0,0,0,0,0
1810,2270,-1,11,0,1,0,1,3,0,4,2,0,0,0,0,0,0,0,0
1810,4832,-1,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
1810,4833,-1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,3300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,2277,1,5,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0
1810,2001,-1,12,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
1810,4337,-1,6,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0
1810,3315,1,13,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0
1810,3828,-1,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,1272,-1,10,1,3,1,3,0,1,0,1,0,0,0,0,0,0,0,0
1810,5370,-1,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,2261,1,5,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1810,982,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,2600,-1,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1810,2828,-1,7,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1810,1799,1,18,1,0,1,1,3,1,2,9,0,0,0,0,0,0,0,0
1810,2325,-1,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,279,-1,16,1,0,2,4,0,0,1,8,0,0,0,0,0,0,0,0
1810,1826,-1,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1810,3877,-1,6,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
1810,3878,-1,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1810,3208,1,8,0,0,3,0,2,0,1,2,0,0,0,0,0,0,0,0
1810,4919,-1,4,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0
1810,312,-1,10,1,2,1,1,0,2,0,3,0,0,0,0,0,0,0,0
1810,5438,-1,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,2884,-1,8,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1810,3910,-1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,955,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,1359,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1810,848,1,10,2,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0
1810,2897,1,24,1,0,1,3,5,0,7,7,0,0,0,0,0,0,0,0
1810,1874,-1,13,1,2,3,1,1,0,2,3,0,0,0,0,0,0,0,0
1810,1364,-1,13,2,2,3,5,0,1,0,0,0,0,0,0,0,0,0,0
1810,1878,1,7,2,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0
1810,3129,-1,5,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0
1810,4444,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,2914,1,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1810,867,1,10,0,0,1,0,0,0,4,5,0,0,0,0,0,0,0,0
1810,3592,1,15,1,4,4,5,0,0,0,1,0,0,0,0,0,0,0,0
1810,2920,-1,9,0,3,0,3,1,1,0,1,0,0,0,0,0,0,0,0
1810,1393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,4979,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,3956,-1,5,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1810,2422,1,21,1,0,0,5,4,0,1,10,0,0,0,0,0,0,0,0
1810,376,-1,19,4,6,2,7,0,0,0,0,0,0,0,0,0,0,0,0
1810,1412,-1,17,1,4,0,0,1,1,0,10,0,0,0,0,0,0,0,0
1810,5510,-1,6,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1810,3975,-1,38,0,0,0,1,1,7,2,27,0,0,0,0,0,0,0,0
1810,2954,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,1420,1,5,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0
1810,5517,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,4496,-1,5,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0
1810,2963,-1,27,3,1,1,2,2,1,2,15,0,0,0,0,0,0,0,0
1810,2454,-1,21,1,3,0,1,4,3,5,4,0,0,0,0,0,0,0,0
1810,5527,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,2459,-1,16,0,3,0,3,1,2,3,4,0,0,0,0,0,0,0,0
1810,3486,1,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,928,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,2977,1,7,0,1,2,0,1,0,0,3,0,0,0,0,0,0,0,0
1810,2980,-1,5,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0
1810,4005,-1,5,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0
1810,423,1,5,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0
1810,3500,-1,5,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0
1810,3501,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,3503,1,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1810,3504,-1,9,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1810,3508,-1,6,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0
1810,3509,-1,8,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1810,2121,1,6,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0
1810,3000,-1,7,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0
1810,441,-1,51,5,1,2,3,8,2,4,26,0,0,0,0,0,0,0,0
1810,3003,-1,10,0,1,0,1,2,0,3,3,0,0,0,0,0,0,0,0
1810,3006,-1,10,1,0,3,2,1,0,2,1,0,0,0,0,0,0,0,0
1810,3009,-1,32,0,4,0,0,0,4,4,20,0,0,0,0,0,0,0,0
1810,1987,-1,17,0,1,0,3,1,1,2,9,0,0,0,0,0,0,0,0
1810,1480,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1810,974,-1,14,0,2,0,6,1,2,0,3,0,0,0,0,0,0,0,0
1810,4047,-1,8,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1810,5585,-1,5,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,3030,-1,19,2,3,2,7,1,0,1,3,0,0,0,0,0,0,0,0
1810,1499,-1,8,0,2,1,2,0,0,0,3,0,0,0,0,0,0,0,0
1810,762,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,999,1,15,1,0,2,0,8,0,1,3,0,0,0,0,0,0,0,0
1810,3050,-1,12,2,2,2,0,0,0,2,4,0,0,0,0,0,0,0,0
1810,204,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1810,4597,-1,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
1810,3063,-1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,3064,-1,6,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0
1811,1805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,2304,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1812,1486,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1813,2065,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,2600,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,1805,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,1393,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,600,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1813,2491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,4442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,1805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,2095,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,192,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,930,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,9764,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,102,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1820,1896,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1820,9514,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,812,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,7821,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1820,4814,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,1780,-1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1820,3637,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,6777,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,8020,-1,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
1820,9465,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,5084,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1820,766,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1822,1218,1,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
1822,2339,1,4,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
1822,2120,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1822,1001,1,11,0,0,0,0,2,0,0,1,2,1,0,0,4,1,0,0
1822,1805,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,664,1,6,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1822,376,-1,12,0,2,0,0,0,0,0,0,2,8,0,0,0,0,0,0
1822,1274,1,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
1822,154,1,5,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
1823,6360,1,4,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0
1823,5063,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1823,1805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,1791,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1824,1805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,1570,-1,7,0,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0
1826,1805,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1827,1805,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,1805,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,1805,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,1805,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,1805,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,1805,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,1805,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,3074,-1,12,0,2,1,5,1,0,3,0,0,0,0,0,0,0,0,0
1834,375,1,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1834,2817,1,8,2,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0
1834,3082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,1538,-1,8,1,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0
1834,4111,-1,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
1834,4112,1,7,0,0,1,0,1,2,0,2,1,0,0,0,0,0,0,0
1834,4119,-1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1834,3610,1,6,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1834,1570,1,16,1,6,1,6,0,0,1,0,0,0,0,1,0,0,0,0
1834,1399,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1834,3111,-1,5,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0
1834,4649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,4650,1,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,1067,-1,11,0,2,0,3,2,0,1,3,0,0,0,0,0,0,0,0
1834,1584,1,9,1,2,2,1,0,0,2,0,0,1,0,0,0,0,0,0
1834,4662,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,6203,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,61,-1,20,1,2,1,1,5,0,7,3,0,0,0,0,0,0,0,0
1834,2229,1,9,1,0,1,0,1,0,1,5,0,0,0,0,0,0,0,0
1834,66,-1,7,1,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0
1834,5490,-1,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
1834,1098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,4690,-1,8,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0
1834,3001,-1,28,2,0,0,2,3,3,3,15,0,0,0,0,0,0,0,0
1834,5209,-1,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,1629,1,9,3,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0
1834,4190,1,16,2,1,0,1,1,6,1,4,0,0,0,0,0,0,0,0
1834,5730,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,1127,1,10,0,0,0,0,4,2,2,1,1,0,0,0,0,0,0,0
1834,106,1,23,0,8,1,5,4,1,0,1,1,0,0,2,0,0,0,0
1834,1643,-1,17,2,0,6,2,2,2,1,1,0,1,0,0,0,0,0,0
1834,1646,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1834,4207,-1,19,0,2,1,1,7,3,0,5,0,0,0,0,0,0,0,0
1834,2160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,1649,-1,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1834,3188,-1,13,1,0,0,4,1,2,1,4,0,0,0,0,0,0,0,0
1834,3190,1,8,1,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0
1834,4216,-1,4,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0
1834,4220,-1,5,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1834,2154,1,7,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0
1834,5249,-1,7,0,0,0,4,0,0,0,0,0,2,0,1,0,0,0,0
1834,3206,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,4232,1,12,0,1,2,1,1,3,1,2,0,0,0,1,0,0,0,0
1834,3095,1,11,2,0,3,2,2,0,1,1,0,0,0,0,0,0,0,0
1834,4239,-1,7,0,0,0,0,1,1,1,3,0,1,0,0,0,0,0,0
1834,2196,1,11,1,0,1,0,2,3,1,3,0,0,0,0,0,0,0,0
1834,4245,-1,7,0,1,1,0,2,0,1,1,0,0,0,1,0,0,0,0
1834,3226,1,21,4,4,1,7,0,0,0,0,1,2,0,2,0,0,0,0
1834,1179,-1,19,1,0,0,0,1,4,1,7,2,1,0,1,0,1,0,0
1834,7537,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,1705,-1,19,1,3,4,0,1,1,1,7,0,1,0,0,0,0,0,0
1834,1706,-1,19,0,1,0,2,11,0,3,0,0,0,0,0,1,1,0,0
1834,2247,-1,10,1,2,0,2,1,0,3,1,0,0,0,0,0,0,0,0
1834,5293,-1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,4270,1,13,1,3,2,1,2,0,0,2,1,0,0,0,0,1,0,0
1834,2224,1,9,1,0,2,1,2,2,0,0,0,0,0,1,0,0,0,0
1834,3253,-1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1834,4279,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,5236,-1,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
1834,2234,1,10,0,0,2,0,1,3,2,2,0,0,0,0,0,0,0,0
1834,2240,-1,24,0,0,0,4,4,6,6,2,0,1,0,1,0,0,0,0
1834,1730,1,12,3,3,1,1,1,0,3,0,0,0,0,0,0,0,0,0
1834,2245,1,14,1,0,3,2,3,0,4,1,0,0,0,0,0,0,0,0
1834,2759,-1,6,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
1834,714,1,4,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1834,1227,-1,8,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0
1834,2764,-1,6,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0
1834,290,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,206,1,18,1,0,1,0,11,1,1,3,0,0,0,0,0,0,0,0
1834,4303,1,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
1834,2257,-1,14,0,0,0,1,0,3,1,9,0,0,0,0,0,0,0,0
1834,5842,1,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1834,5845,-1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1834,2782,-1,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1834,227,-1,8,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1834,2277,1,5,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0
1834,209,1,4,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
1834,4647,1,5,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0
1834,3308,-1,5,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0
1834,2288,1,5,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
1834,3315,-1,18,1,3,3,4,2,0,1,3,0,1,0,0,0,0,0,0
1834,3828,-1,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1834,1275,1,7,2,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0
1834,5333,-1,5,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1834,257,-1,25,3,0,3,3,4,1,4,7,0,0,0,0,0,0,0,0
1834,1579,1,7,1,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0
1834,4870,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1834,3345,1,6,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0
1834,2325,-1,5,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0
1834,279,1,12,1,1,3,2,1,0,0,3,0,0,0,0,0,1,0,0
1834,2055,1,11,0,0,1,0,1,1,3,3,1,0,0,0,1,0,0,0
1834,2333,-1,6,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1834,3871,1,7,1,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0
1834,1826,-1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1834,4340,-1,8,1,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0
1834,3878,-1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1834,3369,1,6,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0
1834,812,-1,26,5,5,5,2,1,3,0,2,0,1,0,1,0,1,0,0
1834,301,-1,10,0,1,2,1,3,0,1,2,0,0,0,0,0,0,0,0
1834,815,-1,69,2,1,4,3,10,16,2,30,0,0,0,1,0,0,0,0
1834,309,1,11,3,2,2,1,1,0,1,0,0,1,0,0,0,0,0,0
1834,4407,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1834,5441,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,3911,-1,10,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1834,333,1,7,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1834,1358,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,1874,1,6,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0
1834,1364,1,15,1,5,2,6,0,0,0,1,0,0,0,0,0,0,0,0
1834,3413,-1,5,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0
1834,856,1,4,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0
1834,3417,1,5,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
1834,346,-1,26,1,0,3,0,5,5,4,6,1,0,0,0,0,1,0,0
1834,2914,1,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1834,4454,1,4,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1834,2408,1,6,1,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0
1834,2410,1,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1834,3951,-1,17,2,2,1,5,2,0,2,0,0,2,0,1,0,0,0,0
1834,4977,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1834,4466,1,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1834,2422,1,15,3,0,2,1,0,0,2,6,0,1,0,0,0,0,0,0
1834,2935,1,5,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1834,882,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1834,4481,-1,4,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0
1834,1412,-1,10,0,1,0,3,1,2,0,3,0,0,0,0,0,0,0,0
