SRC,TGT,Sign,FFpp,FFpm,FFmp,FFmm,FBpp,FBpm,FBmp,FBmm,BFpp,BFpm,BFmp,BFmm,BBpp,BBpm,BBmp,BBmm,TXT
1596,1008,1,0,1,1,0,3,1,0,0,4,0,0,0,3,0,0,0,I've seen HJ Mitchell work diligently at RfPP where he has proved he is more than competent as an admin He's made a few questionable decisions but has learned from them and held himself accountable Active as he is as an admin he still produces quality content which is impressive 
1895,2409,-1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,based on rather poor judgement shown over 
6734,4996,1,13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Great candidate 
6134,8854,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,High-caffeine-content super nominator support - 
467,5841,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,Only seen good things from Woody 
2453,1986,-1,0,1,0,0,17,1,0,0,0,1,0,0,2,0,1,0,There are too many issues that make me think you are not yet going to be a net positive as an admin Come back soon 
1798,8219,1,3,0,0,0,8,0,0,0,2,0,0,0,1,0,0,0,He's doing a lot of tedious repetitive work which seems to inflate his edit count the number of contributions with real substance is a lot lower than the average for those with 4000 edits Not that that's a bad thing mind you In any case his substantial contributions in chemistry are excellent and valuable He seems to understand the system Support - 
8826,8427,1,0,0,0,0,1,0,0,0,3,0,0,1,0,1,0,0,He is certainly qualified - 
153,565,1,7,1,0,0,12,0,0,1,2,1,0,0,3,0,0,0,I trust he won't abuse the mop and liked the answer to Q4 in particular 
27,1125,1,7,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,Very experienced editor who is strong in the areas she knows and they're areas that need help and will clearly be cautious about areas she doesn't know so well And horses are good 
4364,4599,1,2,0,0,0,4,1,0,0,5,0,0,0,2,0,0,0,a quality editor 
5852,7820,1,29,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,this one will solve a lot vandalism problems on Wikipedia this is needed 
587,7277,-1,1,3,0,0,10,1,2,1,0,1,0,3,0,0,0,0,It isn't anything personal but your edit count is just a bit too low Though I'd gladly support when you improved the count 
691,9,1,1,2,0,0,16,1,0,0,2,0,0,0,4,3,1,0,I'd support him for full adminship but will also support this limited request For those who are concerned that his promise doesn't have teeth I cannot conceive of the possibility of ArbCom not agreeing to desysop him if he used the bit in violation of his promise 
6722,6748,1,0,0,0,0,7,1,0,0,2,1,0,0,0,0,2,0,support Fine vandal fighter and a good all round wikipedian No problems 
8253,8488,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Strong editor whose been here a while 
5160,6241,1,2,0,1,0,1,0,0,0,5,0,0,0,2,0,0,0,I've seen BradBeattie around quite often editing in a variety of fields on Wikipedia as well as being a vandal patroller I am quite sure that he will not abuse the tools
2552,2101,-1,1,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,the nominee has not shown the breadth and scope of contributions necessary to justify selection as an admin I would encourage the nominee to continue and expand her participation in creating articles DYK and XfD the areas in which she has shown some aptitude and prove to me and other editors that she is ready for prime time A strong potential future admin who will merit serious consideration by me in a future RfA 
998,417,1,2,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,IMO THO is helpful for the project Please work more on 
6722,8350,1,2,2,0,0,2,2,0,0,1,0,0,1,1,1,1,0,Seen Rob around and is a solid contributor I've no promblems with supporting him 
605,1205,-1,3,4,1,2,0,0,0,1,3,2,0,0,0,0,0,0,Calabe's vandal fighting is incredibly good and should be commended I get the feeling that if he could block some users in certain cases he would do it well I have however two concerns Firstly as has been mentioned he has incredibly little experience in content creation If Calabe were to stick completely to anti-vandalism and nothing else this would be less of a problem however adminship is universal and such a promise at an RfA is essentially meaningless Some experience in article creation is necessary for a large amount if not all of admin work Lack of article creation would have been less of a problem if there was evidence of very good communication and dispute resolution but that seems to be lacking too Indeed when working with anti-vandalism especially when deciding whether or not to block a user the ability to discuss things with other people is of the utmost importance Dealing with AIV reports and RPP an admin will often have to discuss things with other editors and an admin needs to be able to both communicate why they have taken certain action and to help other users work collaboratively Good experience in dispute resolution or other areas of communication would have nullified the content creation issue However with little experience in content creation or active communication I cannot support 
2453,6600,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Looks like a good enough candidate to me Again editcounting is just sad really 
65,3183,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,I've interacted with Huntster in various corners of Tennessee In my experience the user is "a good egg" capable helpful and inclined to be a voice of reason when the going gets tough 
576,2705,1,5,0,1,0,7,1,11,2,1,0,0,0,1,0,0,0,Pile-on support The one mistake MarkSweep mentioned was just that - a mistake I think it's reasonable to forgive 
8035,2559,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Fair and open-minded good use of discussion pages in disputes 
368,576,1,7,0,0,0,15,6,2,12,2,0,0,0,2,1,0,0,He has so many edits to his name so should have enough experience of Wiki but I think Stifle focuses a bit too much on AFD 
345,344,-1,2,0,1,1,2,0,0,0,0,1,0,0,0,1,0,0,Lack of article writing and experience in admin related areas is quite weak 
7511,5828,1,2,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,It's about time! 
1900,8567,1,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,I've seen you around and you've always been civil but the thing that really made me nominate you is your answers to the questions IMO They were really well written and portrayed your point really well This shows diligence as a writer and there is no doubt in my ming that you would use the mop well Good luck! 
5825,9950,-1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,per general lack of experience I had to correct the format above to prevent his own comment to be counted as an oppose vote Please be patient and continue to edit and learn for some months and then retry No need to rush 
5911,6247,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,as nominator · 
5617,5903,1,6,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,Coelacan and I had a disagreement once but we resolved it civilly which is all the more reason to support This user is also highly experienced across all aspects of Wikipedia 
18,278,1,11,0,1,1,3,2,0,1,2,1,0,0,0,0,0,0,Dedicated editor with a good recent record - concerns raised in the previous request have not been repeated Looks good to me ~ 
860,561,1,3,4,1,0,7,1,2,0,1,1,0,1,3,0,0,0,per 
48,3471,1,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,My experience of Cremepuff has always been positive I think he has the necessary experience to make a good admin 
2209,4364,1,7,0,0,0,8,0,0,0,3,0,0,0,1,0,0,0,Per Robchurch among others More candidates like this one please!&trade Support 
440,60,1,1,0,0,0,12,5,7,2,2,0,1,0,12,0,4,0,excellent editor His mainspace contributions are excellent and whenever I see his rather bright signature it is always next to something well thought-out and constructive 
3636,10965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Polite and easy to deal with a fine wikipedian 
7277,4580,1,3,0,0,0,4,0,0,1,1,0,2,0,0,0,1,0,Support I've been voting "support" a lot lately but I've seen quite a few members who truly deserve it Kukini you're no exception 
858,234,1,6,0,0,0,9,1,1,0,0,0,1,0,0,0,1,1,I don't see why not I've seen his signature around plenty of times and I think he'd make a great administrator 
6084,3121,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Lots of vandal-fighting he could make good use of the tools 
345,3609,-1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Too inexperienced for me to trust Lack of both admin-related and article-writing experience as shown by Q7 
798,875,1,3,0,1,0,4,4,0,0,6,0,0,0,0,0,0,0,I disagree with some of the answers especially the attitude towards blocks of AOL and related issues but overall a very good candidate who will use the tools well 
4772,4153,1,1,0,0,0,17,20,1,3,2,0,0,0,8,5,0,0,I had always assumed that Xoloz was already an admin not least because of the high standards that he consistently exercises in this forum How many of us have read a Xoloz and thought "wow! he's tough!"? Those high standardswhich he voices regardless of the popularity of the candidateare why I enthusiastically support 
4330,1209,1,6,1,0,0,8,2,2,1,1,0,0,0,1,0,0,0,random meetings seem to have left a positive vibe
220,1531,1,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,You definitely seem to have what it takes to be an administrator from the looks of it Good luck! 
4874,538,1,5,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,support due to great nomination above supports and contributions 
11,580,1,26,0,0,1,5,1,0,0,2,0,0,0,0,1,0,0,as nom 
577,1982,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,due to lack of experience now but like Trusilver above me I like what I see so far a few months down the road working on NPP or RCP and I'd support you 
587,8050,1,11,0,1,0,0,1,0,0,5,0,3,0,0,0,1,0,Very good contributor should already be an administrator -
2101,1157,1,1,0,0,0,23,0,1,2,1,0,1,0,11,1,4,1,Yes The majority of us know of Peter's past mistake - it was a clear error in judgement and some would say overall maturity However in his administrative tasks he was nothing less than excellent—well-trusted due to consistently good decisions—and helpful overall His response to the situation has made a greater difference than the size of the mistake itself we didn't have a "defensive offender" syndrome here but instead Peter attempted to be as open and honest as possible I think EVula below in Oppose summed it up perfectly Mistakes happen to everybody but I think this is one unique case where we can 
317,379,1,6,0,1,0,1,0,0,0,6,0,1,0,2,0,0,0,Good nom's good answers no problems here 
4116,929,-1,7,5,1,0,3,0,0,0,2,0,0,0,0,0,0,0,per East718 and OhanaUnited 
1765,5764,1,2,0,0,0,33,6,1,1,1,0,0,0,3,1,0,0,Definitely Jaranda's always struck me as a very good editor with a level head and good contributions 
4153,587,-1,6,3,4,5,16,0,10,12,1,0,0,0,2,0,0,0,per Dragon's flight First editor has too little experience in the article-space which is the heart of the project Second editor admits that it was only a few weeks ago he discovered that all his edits were being marked minor Third the troubling evidence of Dragon's flight suggests editor cannot yet distinguish vandalism from good-faith confusion All this indicates that despite his good intentions candidate needs much more experience before taking up the mop 
602,27,1,0,0,0,0,12,0,4,2,6,0,0,0,4,0,0,0,Yet more piling on Good luck Zebedee Or Boing Or both If per anyone then per WereSpielChequers with whom I agree 
97,4153,1,4,0,0,0,46,19,5,1,0,0,0,0,2,0,2,1,With this being such a close vote I better add my seal of approval
8158,7701,1,2,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,Great user just tried to nominate him myself as i didnt realise he already was! 
359,1228,-1,2,0,0,0,2,0,1,2,2,0,0,1,0,0,0,0,feel that admins need more than trivial article work Admins apply WP policies to articles that people care about and have sweated over I want an admin to have cared about an article to improve it significantly
4190,4866,1,11,0,0,0,6,1,0,0,0,1,1,0,1,1,0,0,determined vandal hunter needs tools 
5863,320,1,1,1,0,0,0,0,0,0,2,0,2,1,0,0,0,0,per all above 
8290,8339,1,9,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,Good work 
577,11,1,1,0,0,0,38,9,1,0,1,0,0,0,16,2,0,0,as nominator obviously Pardon my late support I was right in the teeth of a very nasty snowstorm and my on-wiki time was very limited 
1062,6115,1,15,1,0,0,22,4,0,1,3,0,0,0,0,1,0,0,per my nom statement above 
1062,2050,1,10,0,0,0,33,4,2,0,1,0,1,0,3,0,0,0,I'm [[Minnesota Wild|Wild]] to support! 
1497,366,1,1,0,1,0,8,0,0,0,1,0,0,0,2,1,0,0,Yes I'd like to order a single "he's not an admin?" cliche please To go Thank you 
2139,1487,1,0,0,0,0,2,1,0,0,2,1,0,0,2,0,1,0,I notice SoWhy's highlights in the oppose have swayed several editors Firstly a few minor errors in judgement during extensive CSD tagging are not to my mind a reason to believe Chzz will do anything other than a good job Also PeterSymonds arguments are pushing the limits If we take the two opposes together we would wish all of our admins to be [[automaton]]s with no strong oppinions on anything If that is the way wikipedia is to go then I would prefer not to be involved Then we come to the complaint of JamieS93 well what to say? Some even more incorrect speedy tagging which if it was last month I would say 'oppose' but Chzz has over 4 months and 14000 edits since then and in counter argument although those articles should not have been speedy tagged they should also not have been added in the state they were added in Reahad was not a new user and could have been expected to know better at the time 
2187,5304,1,25,0,0,0,31,0,1,0,1,0,0,0,0,0,0,0,A great editor 
4772,8025,1,6,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,Strikes me as hard-working and sensible 
6055,5590,1,6,1,0,0,26,2,0,1,0,0,0,0,0,0,1,0,Definitive Support 
2390,7614,-1,2,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,All sorts of little things add up
5828,6337,1,10,0,0,0,5,0,0,0,10,0,3,0,8,0,1,0,Vandals have no chance to survive make your time 
31,8106,1,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,per nom and answers Quality editor will use tools effectively no concerns Plus we need more lawyer-admins 
5920,7452,1,1,0,0,0,15,1,1,1,1,0,1,0,3,0,1,0,Pile-on Support I have nothing but good experience of this editor who I am sure will be a great admin 
4783,2700,1,1,0,0,0,10,0,0,0,1,0,0,0,8,0,2,0,Great wikipedian has my support Would do the job great 
6736,587,1,2,0,0,0,17,3,1,0,2,2,0,1,2,0,1,0,I've seen this guy around and he has done nothing but good for Wikipedia He deserves the mop 
2187,8817,1,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No problems here 
343,4304,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Seems like a good user 
1531,27,1,0,0,0,0,3,0,0,0,2,0,0,0,1,0,1,0,This user helped me numerous times when I was new and was always very nice and helpful
268,2139,1,0,1,0,0,5,0,0,1,5,1,1,0,2,1,0,0,No reason not to - definitely has a clue 
6232,6726,1,3,10,0,0,18,1,3,0,1,3,0,0,2,1,0,0,productive editor and a nice guy to boot 
464,2339,1,6,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,can't see why not 
5903,6089,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,I see no red flags I see a use for the tools 
4527,5567,1,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,A great user who would greatly help clean up vandalism if granted the tools 
440,552,1,1,0,1,0,3,0,1,0,6,0,0,0,2,0,0,0,Excellent work good answers - a great candidate Less experience in admin areas than other candidates but I'm confident he'll take it slowly 
111,1121,1,4,4,6,1,0,0,0,0,5,1,0,1,0,0,0,0,I've been mulling this over for some time now have genuinely considering !voting in all three spaces at one point or another - but I realise I now must support While some of the answers to questions are weak this editor is highly-trusted and will not abuse the tools I do not expect them to jump head-first into admin areas they have previously little experience in and to be honest some of the opposes make me a sad panda - partly because they are feeble excuses partly because of the lack of respect shown to this long-standing editor 
